AppID;Name;Release date;Estimated owners;Required age;Price;DLC count;Supported languages;Website;Windows;Mac;Linux;Positive;Negative;Achievements;Average playtime forever;Median playtime forever;Developers;Publishers;Categories
410670;Suits: A Business RPG;05.01.2016;100000 - 200000;0;0.99;1;['English'];https://technomancystudios.com/;WAHR;WAHR;WAHR;755;103;35;263;334;Technomancy Studios;Technomancy Studios;Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support
1131410;Sable's Grimoire: Man And Elf;19.06.2020;0 - 20000;0;5.99;2;['English'];https://zetsubou.games/;WAHR;WAHR;WAHR;42;0;26;0;0;Zetsubou;Zetsubou;Single-player,Steam Achievements,Full controller support
1417890;Catie in MeowmeowLand;30.03.2022;0 - 20000;0;14.99;0;['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese'];https://catieinmeowmeowland.com/;WAHR;WAHR;WAHR;50;2;13;0;0;ARTillery;Blowfish Studios,Gamera Games;Single-player,Steam Achievements,Full controller support,Steam Cloud
2006770;180 SECONDS;08.07.2022;0 - 20000;0;5.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese', 'Portuguese - Brazil', 'Simplified Chinese', 'Danish', 'Japanese', 'Romanian', 'Russian', 'Bulgarian', 'Dutch', 'Finnish', 'Norwegian', 'Polish', 'Swedish', 'Hungarian', 'Traditional Chinese'];;WAHR;FALSCH;FALSCH;5;0;0;0;0;ANTOLD Studio,Josemar B. Pedro;ANTOLD Studio;Single-player
1583840;R-Naught;23.11.2021;20000 - 50000;0;2.99;1;['English'];;WAHR;FALSCH;FALSCH;2;0;11;0;0;Jirapher;G-Bean Studios;Single-player,Steam Achievements
516940;MineSweeper VR;25.08.2016;0 - 20000;0;1.99;1;['English'];http://funnytwins.ru/;WAHR;FALSCH;FALSCH;31;8;5;4;5;Funny Twins;Funny Twins;Single-player,Steam Achievements,Steam Trading Cards,Stats,Steam Leaderboards
1304320;????·Metal Infinite;16.07.2020;0 - 20000;0;1.99;0;['Simplified Chinese', 'Traditional Chinese'];;WAHR;FALSCH;FALSCH;29;6;14;0;0;??????;??????;Single-player
1471960;Room to Grow;25.02.2021;0 - 20000;0;9.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Japanese', 'Polish', 'Vietnamese', 'Arabic', 'Czech'];https://roomtogrowgame.com/;WAHR;WAHR;FALSCH;117;4;0;46;91;Mischka Kamener;Mischka Kamener;Single-player,Full controller support,Steam Cloud,Remote Play on TV
1350540;Rebel Reenactment: Battle of the Wilderness;30.08.2020;20000 - 50000;0;7.99;0;['English'];;WAHR;FALSCH;FALSCH;10;2;0;0;0;Cult Software;Cult Software;Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Partial Controller Support,Remote Play Together
1512910;Power Ball 2021;18.01.2021;0 - 20000;0;6.99;0;['English'];;WAHR;FALSCH;FALSCH;1;1;0;0;0;Paul Connor;Paul Connor;Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Remote Play Together
511110;DodgeBall Blitz;02.09.2016;0 - 20000;0;14.99;0;['English'];https://www.PlayC3Games.com;WAHR;FALSCH;FALSCH;0;0;0;0;0;C3 Games Inc;C3 Games Inc;Multi-player,PvP,Online PvP,Partial Controller Support
1578750;Endless Furry Asteroids;12.04.2021;0 - 20000;0;0.99;0;['English'];https://m.youtube.com/ericyoungvfx/;WAHR;FALSCH;FALSCH;1;0;71;0;0;Tegridy Made Games;Tegridy Made Games;Single-player,Steam Achievements,Steam Leaderboards
1674300;Ablockalypse;16.07.2021;0 - 20000;0;6.99;0;['English'];https://www.coloritcompany.com;WAHR;FALSCH;WAHR;0;0;0;0;0;Color It Company;Color It Company;Single-player
465750;Tank Battle: North Africa;12.07.2016;20000 - 50000;0;9.99;0;['English'];https://www.hexwar.com/downloads/tank-battle-north-africa/;WAHR;WAHR;FALSCH;22;8;18;317;317;HexWar Games;HexWar Games;Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud
1053660;Chaos Starter;05.04.2019;20000 - 50000;0;0.99;0;['English'];;WAHR;FALSCH;FALSCH;26;18;0;0;0;Kiddy;Kiddy;Single-player
605490;One Hit KO;05.04.2017;0 - 20000;0;6.99;0;['English'];http://threefrogstudios.com/;WAHR;FALSCH;FALSCH;8;2;26;0;0;Three Frog Studios;Three Frog Studios;Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud
1253320;Seconds in Space;28.09.2020;0 - 20000;0;2.99;0;['English'];https://www.Funneractic.com;WAHR;FALSCH;FALSCH;1;0;0;0;0;Funneractic;Funneractic;Single-player
448960;I, Hope;21.02.2018;0 - 20000;0;9.99;0;['English'];http://doubleplusgoodgames.com/portfolio/i-hope/;WAHR;FALSCH;FALSCH;28;7;0;0;0;Kenny Roy;++Good Games,GameChanger Charity;Single-player,Full controller support,Remote Play on TV
1457150;Leafling;15.12.2020;200000 - 500000;0;0;0;['English'];http://leaflingonline.com;WAHR;FALSCH;FALSCH;428;175;0;0;0;Celtaria Productions;Celtaria Productions;Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op
1129660;Runefall 2;10.10.2019;0 - 20000;0;9.99;0;['English'];;WAHR;WAHR;WAHR;35;10;57;0;0;Playcademy;GC Games;Single-player,Steam Achievements
1550750;Siren Head Hentai Edition;04.06.2021;0 - 20000;0;0.49;0;['English'];http://project3190996.tilda.ws/;WAHR;FALSCH;FALSCH;0;0;0;0;0;Sweet Games;Sweet Games;Single-player
1787520;Resonance Wars;11.11.2021;0 - 20000;0;2.99;0;['English'];https://www.teatimestrategy.com/;WAHR;FALSCH;FALSCH;2;0;7;0;0;TeatimeStrategy;TeatimeStrategy;Single-player,Steam Achievements
292180;X-Plane 10 Global - 64 Bit;14.07.2014;100000 - 200000;0;0;31;['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Portuguese', 'Portuguese - Brazil', 'Russian'];http://www.x-plane.com;WAHR;WAHR;WAHR;713;304;0;16;16;Laminar Research;Aerosoft GmbH;Single-player,Multi-player,Cross-Platform Multiplayer
1095140;PrimeOrbial;16.07.2019;0 - 20000;0;4.99;0;['English'];http://rainbowverse.com;WAHR;FALSCH;FALSCH;4;0;0;0;0;RainbowVerse, LLC;Self;Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Includes level editor
973410;The Elementalist;27.05.2019;0 - 20000;0;4.99;0;['English'];http://www.the-elementalist.com;WAHR;WAHR;WAHR;9;0;15;0;0;Zack Radick;Zack Radick;Single-player,Steam Achievements,Full controller support
1564660;Bongo Arena;15.03.2021;0 - 20000;0;0;0;['English', 'Simplified Chinese'];;WAHR;WAHR;FALSCH;6;1;2;0;0;Da Bongo Studio;Da Bongo Studio;Single-player,Steam Achievements
1563100;Nightmare Survival;12.03.2021;0 - 20000;0;0.99;0;['English'];;WAHR;FALSCH;FALSCH;5;3;0;0;0;INFINITE BRIDGE;INFINITE BRIDGE;Single-player
1853200;TYRONE vs COPS;12.02.2022;20000 - 50000;0;0.99;1;['English'];;WAHR;FALSCH;WAHR;816;39;18;84;97;Team SNEED;Team SNEED;Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud
1953220;Gem Tower Defense 2;21.04.2022;20000 - 50000;0;2.99;0;['English', 'Simplified Chinese', 'Traditional Chinese'];;WAHR;FALSCH;FALSCH;2;2;0;0;0;Ranger Game;Ranger Game;Single-player
1094250;It Stares Back;25.06.2019;0 - 20000;0;9.99;0;['English'];http://lightarcstudio.com/;WAHR;FALSCH;FALSCH;83;2;0;0;0;Light Arc Studio Ltd;Light Arc Studio Ltd;Single-player,Captions available
1979720;Bound By Blades Playtest;12.05.2022;0 - 0;0;0;0;[];;WAHR;FALSCH;FALSCH;0;0;0;0;0;;;
536660;JCB Pioneer: Mars;01.09.2017;0 - 20000;0;24.99;0;['English'];https://www.jcbpioneer.com/;WAHR;FALSCH;FALSCH;66;77;0;0;0;Atomicom;GamesCo;Single-player
362920;Atlantis 2: Beyond Atlantis;17.04.2015;0 - 20000;0;3.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain'];;WAHR;WAHR;FALSCH;25;55;0;0;0;Cryo Interactive,Koalabs;Microids;Single-player
1113940;Electronic Super Joy 2;09.08.2019;50000 - 100000;0;0;2;['English'];http://www.electronicsuperjoy.com/;WAHR;WAHR;WAHR;587;79;11;189;274;Michael Todd Games;2&30 Software;Single-player,Steam Achievements,Full controller support
915760;Aether Drift;27.08.2018;0 - 20000;0;12.99;0;['English'];https://www.toxicsasquatch.com/aether-drift;WAHR;FALSCH;FALSCH;3;0;0;0;0;Toxic Sasquatch Games;Toxic Sasquatch LLC;Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Steam Cloud,Remote Play Together
1682030;Dire Vengeance;14.10.2021;20000 - 50000;0;19.99;0;['English'];http://www.magicshotgames.com/dire-vengeance.html;WAHR;FALSCH;FALSCH;11;0;92;0;0;Magic Shot Games;Magic Shot Games;Single-player,Steam Achievements,Full controller support,Steam Cloud
416840;Color By;21.01.2016;0 - 20000;0;9.99;1;['English'];http://polykromagames.com/#/ColorBy;WAHR;WAHR;WAHR;5;1;13;0;0;Team Polykroma;Polykroma Games;Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together
529130;Expect The Unexpected;08.12.2016;0 - 20000;0;1.49;0;['English'];http://www.goldengodgames.com/etu/;WAHR;WAHR;WAHR;53;27;33;31;31;GoldenGod Games;GoldenGod Games;Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud
1730670;A Day in the Park;07.09.2021;0 - 20000;0;4.99;0;['English'];;WAHR;WAHR;WAHR;0;0;0;0;0;Deevilj;Deevilj;Single-player
1535270;Vacation Adventures: Park Ranger 4;15.02.2021;0 - 20000;0;6.99;0;['English'];http://casual-arts.com/va_parkRanger4/va_parkRanger4.shtm;WAHR;FALSCH;FALSCH;2;1;0;0;0;Casual Arts;Casual Arts;Single-player
1836310;Apotheorasis • Lab of the Blind Gods | Prologue;22.12.2021;0 - 0;0;0;0;['English'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;Tall Guy Productions;Tall Guy Productions;Single-player,Full controller support,Steam Cloud
1945980;The Rusty Sword: Vanguard Island;02.05.2022;0 - 20000;0;0.99;0;['English'];https://plowdigital.com/therustyswordgame/;WAHR;WAHR;WAHR;11;6;0;0;0;Plow Games LLC.;Plow Games LLC.;Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Partial Controller Support
836440;MonsterxMan: Inheritence To Lust;24.04.2018;20000 - 50000;0;0;0;['English'];https://hexadecimalstudios.deviantart.com/;WAHR;WAHR;WAHR;59;16;0;0;0;Hexadecimalstudios;Hexadecimalstudios;Single-player
796580;100 Seconds;12.03.2018;0 - 20000;0;1.99;0;['English'];https://twitter.com/100secondsgame;WAHR;FALSCH;FALSCH;0;1;10;0;0;Cien Studio;Cien Studio;Single-player,Steam Achievements,Partial Controller Support
1830050;September 28 Pizza;20.12.2021;0 - 20000;0;1.69;0;['English'];;WAHR;FALSCH;WAHR;2;1;21;0;0;Power Mint Game Studio;Mentorama GameLab;Single-player,Steam Achievements
691680;Ganbatte;19.04.2018;0 - 20000;0;6.99;0;['English'];https://ganbattegame.com/;WAHR;FALSCH;FALSCH;2;1;10;0;0;Mimicry;Mimicry;Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Leaderboards
1798310;Imitating Zombies;14.11.2021;0 - 20000;0;1.99;0;['English', 'Russian'];;WAHR;FALSCH;FALSCH;0;4;7;0;0;Reforged Group;Reforged Group;Single-player,Steam Achievements
2058120;Worm Runner;13.07.2022;0 - 20000;0;0.99;0;['English'];;WAHR;FALSCH;FALSCH;12;5;18;0;0;Ruskija game experience,Tero Lunkka;Tero Lunkka,Valkeala software;Single-player,Steam Achievements
399670;Game Corp DX;02.10.2015;200000 - 500000;0;2.99;1;['English'];http://www.gamecorpdx.com;WAHR;WAHR;WAHR;2657;372;36;231;293;Endless Loop Studios;Endless Loop Studios;Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards
1410110;RENEGADE: ARENA SHOOTER;02.10.2020;0 - 20000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;0;2;0;0;0;C3T4NU;Rubber Ducky Studios;Single-player,Multi-player,PvP,Online PvP,LAN PvP
1841060;Tiny Stories: Santa Closes;21.12.2021;0 - 0;0;0;0;['English', 'French'];http://www.flipitgames.com/;WAHR;FALSCH;FALSCH;0;0;0;0;0;Flip It;Flip It;Single-player
584170;Freedom Locomotion VR;13.03.2017;50000 - 100000;0;0;0;['English'];https://hugerobotvr.com/projects/#freedom-locomotion-vr;WAHR;FALSCH;FALSCH;182;25;0;8;12;Huge Robot;Huge Robot;Single-player
559210;Rakuen;10.05.2017;100000 - 200000;0;9.99;2;['English', 'Italian', 'Spanish - Spain', 'Korean', 'Simplified Chinese', 'German', 'Hungarian', 'Turkish', 'Vietnamese', 'Ukrainian'];https://www.laurashigihara.com/;WAHR;WAHR;WAHR;4930;168;15;256;385;Laura Shigihara;Laura Shigihara;Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud
227160;Kinetic Void;21.11.2014;100000 - 200000;0;19.99;0;['English'];http://www.BadlandStudio.com/Kinetic-Void;WAHR;WAHR;WAHR;276;1251;0;103;96;Badland Studio;Badland Studio;Single-player,Steam Trading Cards,Steam Workshop
1331390;sfäre;11.01.2022;0 - 20000;0;4.99;0;['English'];https://sfäre.com;WAHR;FALSCH;FALSCH;13;0;0;0;0;Falkenbrew;Falkenbrew;Single-player
816490;Hidden Paws;22.03.2018;20000 - 50000;0;1.64;0;['English', 'Polish', 'Russian', 'German', 'Finnish', 'Danish', 'French', 'Dutch', 'Simplified Chinese', 'Japanese', 'Czech', 'Spanish - Spain', 'Italian', 'Turkish', 'Portuguese - Brazil'];https://manichyena.com/;WAHR;WAHR;FALSCH;529;66;8;0;0;Manic Hyena;Manic Hyena;Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud
1576880;Synthbiotic Dungeon;24.04.2021;0 - 0;0;0;0;['English'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;Synthbiotic Studios;Synthbiotic Studios;Multi-player,PvP,Online PvP
1527910;Gladio and Glory;16.03.2021;100000 - 200000;0;0;0;['English'];;WAHR;WAHR;FALSCH;2566;210;0;0;0;Adi Zhavo;Adi Zhavo;Single-player,Multi-player,PvP,Online PvP,Steam Leaderboards
1876060;Dark Hood;20.06.2022;0 - 20000;0;0.99;0;['English', 'Russian'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;KANAKOV PRODUCTION;KANAKOV PRODUCTION;Single-player
336230;Way to Go!;08.06.2015;0 - 20000;0;4.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain'];http://www.waytogo-game.com/;WAHR;WAHR;FALSCH;24;3;0;61;61;Makivision Games;Makivision Games;Single-player
1029160;Sunset Planet;01.03.2019;0 - 20000;0;0.99;0;['English', 'Russian'];;WAHR;FALSCH;FALSCH;11;3;6;0;0;So Dank Studio;So Dank Studio;Single-player,Steam Achievements
1315070;Vaccine19;25.12.2020;100000 - 200000;0;0;0;['English'];https://coolnam.es/vaccine19/;WAHR;FALSCH;FALSCH;50;12;17;0;0;coolnames;coolnames;Single-player,Steam Achievements,Stats,Steam Leaderboards
1353870;WestLand Adventure;06.07.2020;0 - 20000;0;2.99;0;['English', 'Russian'];;WAHR;FALSCH;FALSCH;11;12;6;0;0;Alex Game Dev.;Garage Games;Single-player,Steam Achievements
975710;Qipa World-Hello Big Adventure;17.12.2018;0 - 20000;0;0.99;0;['English', 'French', 'German', 'Ukrainian', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Arabic', 'Korean'];;WAHR;WAHR;WAHR;19;3;18;0;0;QIPAWORLD;QIPAWORLD;Single-player,Steam Achievements,Steam Leaderboards
980940;My Little Blacksmith Shop;22.12.2019;20000 - 50000;0;9.99;0;['English'];https://www.noblegamesstudio.com/;WAHR;FALSCH;FALSCH;568;151;0;13;13;Dasius,Noble Games Studio;Noble Games Studio;Single-player
800510;RoboHeist VR;13.04.2018;0 - 20000;0;12.99;0;['English'];http://www.blob.fi/roboheist;WAHR;FALSCH;FALSCH;4;3;0;0;0;Blob Lab;Blob Lab;Single-player,Steam Leaderboards
1094010;?????2;19.12.2019;20000 - 50000;0;0;0;['Simplified Chinese'];http://hcr.acing.com/web/;WAHR;FALSCH;FALSCH;16;11;0;0;0;????????????;?????????????,BlueStacks;Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,In-App Purchases
1692900;CS Horizon;28.07.2021;0 - 20000;0;0.59;0;['English'];;WAHR;FALSCH;FALSCH;2;6;0;0;0;Value;Value;Single-player
1730160;MoveUp;15.09.2021;0 - 20000;0;2.99;0;['English'];;WAHR;FALSCH;FALSCH;2;0;0;0;0;Voxel LLC;ExAbsentia;Single-player
34282;Shadow Dancer™;01.06.2010;20000 - 50000;0;0.99;0;['English'];http://www.sega.com;WAHR;WAHR;WAHR;31;1;0;0;0;SEGA;SEGA;Single-player,Partial Controller Support
714820;Creature Romances: For the Ladies;31.10.2020;0 - 20000;0;2.99;0;['English', 'Japanese'];;WAHR;FALSCH;FALSCH;24;5;0;0;0;Nostalgia;Sekai Project;Single-player
1794300;BLUE WISH DESIRE;17.11.2021;0 - 20000;0;9.99;0;['Japanese'];;WAHR;FALSCH;FALSCH;27;0;0;0;0;xxgameroom;xxgameroom;Single-player
1297010;Rinlo;07.10.2020;0 - 20000;0;10.49;0;['English', 'Spanish - Spain'];https://gurashop.com;WAHR;FALSCH;FALSCH;24;6;17;0;0;GuraShop;GuraShop;Single-player,Steam Achievements
40800;Super Meat Boy;30.11.2010;2000000 - 5000000;0;14.99;1;['English', 'Russian'];http://www.supermeatboy.com;WAHR;WAHR;WAHR;28651;1554;48;335;139;Team Meat;;Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV
371450;Awe;09.10.2015;20000 - 50000;0;0.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain'];http://badlandindie.com/awe-en/;WAHR;WAHR;FALSCH;185;61;18;191;191;Badland Development Studio;BadLand Publishing;Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats
2023330;Fright Night;21.06.2022;0 - 20000;0;2.99;0;['English'];;WAHR;FALSCH;WAHR;6;1;0;0;0;Luphi Interactive;Luphi Interactive;Single-player
1870170;Emiko's Pledge;25.02.2022;0 - 20000;0;0.99;0;['English'];http://www.amaxang-games.com/2022/01/emikos-pledge-2d-story-driven-anime.html;WAHR;FALSCH;WAHR;3;1;29;0;0;Anamik Majumdar;Anamik Majumdar;Single-player,Steam Achievements,Full controller support
627690;Idle Champions of the Forgotten Realms;25.03.2020;1000000 - 2000000;0;0;20;['English', 'French', 'German', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America'];http://www.idlechampions.com;WAHR;WAHR;FALSCH;8436;2055;400;2122;80;Codename Entertainment Inc.;Codename Entertainment Inc.;Single-player,Steam Achievements,Steam Trading Cards,In-App Purchases,Remote Play on Tablet
1348390;I am an Air Traffic Controller 4;15.10.2020;0 - 20000;0;59.99;3;['English'];https://www.technobrain.com/atc4_g/;WAHR;FALSCH;FALSCH;236;44;0;0;0;TechnoBrain;TechnoBrain;Single-player
1436280;Plan Z;20.01.2021;20000 - 50000;0;4.99;0;['English'];;WAHR;FALSCH;FALSCH;3;1;1;0;0;TheShadowBlue Interactive;TheShadowBlue Interactive;Single-player,Steam Achievements
1312000;Wrap It!;16.06.2020;0 - 20000;0;0.49;0;['English'];;WAHR;FALSCH;FALSCH;4;0;0;0;0;Avery Kirby;Avery Kirby;Single-player
1815550;TRUFFLE;07.01.2022;0 - 0;0;0;0;['English'];;WAHR;FALSCH;FALSCH;0;0;10;0;0;Ethan Robichaux;Vultive Entertainment;Single-player,Steam Achievements
42920;The Kings' Crusade;08.10.2010;50000 - 100000;0;9.99;3;['English'];http://www.thekingscrusade.com/;WAHR;FALSCH;FALSCH;57;89;0;38;76;NeoCoreGames;Paradox Interactive;Single-player,Multi-player
959540;Devil's Toy;06.11.2018;0 - 20000;0;0.99;0;['English', 'Spanish - Spain', 'Spanish - Latin America'];;WAHR;WAHR;WAHR;11;8;0;0;0;Blueplant Entertainment;Blueplant Entertainment;Single-player,Full controller support
1167650;Context;24.10.2019;0 - 20000;0;0.99;3;['English'];;WAHR;FALSCH;FALSCH;1;1;0;0;0;SunshineOvercast;SunshineOvercast;Single-player,Steam Cloud
939250;Dungeons and Dinners;14.10.2018;0 - 20000;0;0.99;0;['Simplified Chinese'];;WAHR;FALSCH;FALSCH;4;0;0;0;0;Dobest Studio;Dobest Studio;Single-player
1600180;Solitaire Game Halloween 2;16.05.2021;0 - 20000;0;4.99;0;['English', 'French', 'German', 'Russian'];https://www.facebook.com/8FloorGames/;WAHR;FALSCH;FALSCH;2;1;0;0;0;Creobit;8floor;Single-player
1941400;Tonikk Tycoon;13.04.2022;0 - 20000;0;9.99;0;['English'];;WAHR;FALSCH;FALSCH;7;2;0;0;0;Devin Carlson;Cybertonikk Studio;Single-player
305490;Heileen 3: New Horizons;17.07.2014;0 - 20000;0;24.99;1;['English'];http://www.winterwolves.com/heileen3.htm;WAHR;WAHR;WAHR;45;26;22;289;289;Winter Wolves;Winter Wolves;Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud
488360;Vistascapes VR;08.07.2016;0 - 20000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;17;18;0;0;0;Bird Man Games;Bird Man Games;Single-player
682280;Code 9;24.08.2017;0 - 20000;0;2.99;0;['English'];https://gamingobservatory.com/;WAHR;FALSCH;FALSCH;3;0;8;0;0;Brendan Wiltshire;Brendan Wiltshire;Single-player,Steam Achievements
648070;CrisisActionVR;11.09.2017;0 - 20000;0;19.99;0;['English', 'Simplified Chinese'];;WAHR;FALSCH;FALSCH;14;10;20;0;0;Pixel Wonder;Pixel Wonder;Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements
1875470;Ninjas Against the Machines;18.02.2022;0 - 20000;0;7.99;0;['English'];;WAHR;FALSCH;FALSCH;2;0;21;0;0;Ome6a Games;Ome6a Games;Single-player,Steam Achievements,Full controller support
810590;Area 86;15.04.2020;20000 - 50000;0;9.99;0;['English', 'French', 'Italian', 'German', 'Japanese', 'Russian', 'Simplified Chinese', 'Spanish - Spain', 'Portuguese - Brazil', 'Korean', 'Polish'];https://simdevs.com;WAHR;WAHR;WAHR;29;6;16;0;0;SimDevs;SimDevs;Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play on TV
791320;Zahalia;06.03.2018;20000 - 50000;0;1.99;0;['English'];http://www.lunarcoregames.com/;WAHR;FALSCH;FALSCH;6;4;22;0;0;LunarCore Games;LunarCore Games;Single-player,Steam Achievements,Full controller support
1598810;Life of Fly 2;10.06.2021;0 - 20000;0;9.99;0;['English'];;WAHR;FALSCH;FALSCH;24;0;13;0;0;EpiXR Games UG;EpiXR Games UG;Single-player,Steam Achievements,Full controller support
1012390;Fruitlockers Reborn! 2;23.01.2019;0 - 20000;0;4.99;0;['English'];;WAHR;FALSCH;FALSCH;7;3;0;0;0;e-FunSoft Games;HH-Games;Single-player
1029650;??? ???? (Open Day);22.06.2022;0 - 20000;0;14.99;0;['English'];;WAHR;FALSCH;FALSCH;61;0;45;0;0;Rafael Ben-Ari;Rafael Ben-Ari;Single-player,Steam Achievements,Full controller support,Steam Cloud
